participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.wealth,participant.comprehension_check,participant.manipulation_check,participant.human_check,participant.feedback,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,ftrust.1.player.id_in_group,ftrust.1.player.role,ftrust.1.player.payoff,ftrust.1.player.wealth,ftrust.1.player.comprehension_check,ftrust.1.player.manipulation_check,ftrust.1.player.human_check,ftrust.1.player.feedback,ftrust.1.group.id_in_subsession,ftrust.1.group.sent_amount,ftrust.1.group.sent_back_amount,ftrust.1.subsession.round_number,ftrust.2.player.id_in_group,ftrust.2.player.role,ftrust.2.player.payoff,ftrust.2.player.wealth,ftrust.2.player.comprehension_check,ftrust.2.player.manipulation_check,ftrust.2.player.human_check,ftrust.2.player.feedback,ftrust.2.group.id_in_subsession,ftrust.2.group.sent_amount,ftrust.2.group.sent_back_amount,ftrust.2.subsession.round_number,ftrust.3.player.id_in_group,ftrust.3.player.role,ftrust.3.player.payoff,ftrust.3.player.wealth,ftrust.3.player.comprehension_check,ftrust.3.player.manipulation_check,ftrust.3.player.human_check,ftrust.3.player.feedback,ftrust.3.group.id_in_subsession,ftrust.3.group.sent_amount,ftrust.3.group.sent_back_amount,ftrust.3.subsession.round_number,ftrust.4.player.id_in_group,ftrust.4.player.role,ftrust.4.player.payoff,ftrust.4.player.wealth,ftrust.4.player.comprehension_check,ftrust.4.player.manipulation_check,ftrust.4.player.human_check,ftrust.4.player.feedback,ftrust.4.group.id_in_subsession,ftrust.4.group.sent_amount,ftrust.4.group.sent_back_amount,ftrust.4.subsession.round_number,ftrust.5.player.id_in_group,ftrust.5.player.role,ftrust.5.player.payoff,ftrust.5.player.wealth,ftrust.5.player.comprehension_check,ftrust.5.player.manipulation_check,ftrust.5.player.human_check,ftrust.5.player.feedback,ftrust.5.group.id_in_subsession,ftrust.5.group.sent_amount,ftrust.5.group.sent_back_amount,ftrust.5.subsession.round_number,ftrust.6.player.id_in_group,ftrust.6.player.role,ftrust.6.player.payoff,ftrust.6.player.wealth,ftrust.6.player.comprehension_check,ftrust.6.player.manipulation_check,ftrust.6.player.human_check,ftrust.6.player.feedback,ftrust.6.group.id_in_subsession,ftrust.6.group.sent_amount,ftrust.6.group.sent_back_amount,ftrust.6.subsession.round_number,ftrust.7.player.id_in_group,ftrust.7.player.role,ftrust.7.player.payoff,ftrust.7.player.wealth,ftrust.7.player.comprehension_check,ftrust.7.player.manipulation_check,ftrust.7.player.human_check,ftrust.7.player.feedback,ftrust.7.group.id_in_subsession,ftrust.7.group.sent_amount,ftrust.7.group.sent_back_amount,ftrust.7.subsession.round_number,ftrust.8.player.id_in_group,ftrust.8.player.role,ftrust.8.player.payoff,ftrust.8.player.wealth,ftrust.8.player.comprehension_check,ftrust.8.player.manipulation_check,ftrust.8.player.human_check,ftrust.8.player.feedback,ftrust.8.group.id_in_subsession,ftrust.8.group.sent_amount,ftrust.8.group.sent_back_amount,ftrust.8.subsession.round_number,ftrust.9.player.id_in_group,ftrust.9.player.role,ftrust.9.player.payoff,ftrust.9.player.wealth,ftrust.9.player.comprehension_check,ftrust.9.player.manipulation_check,ftrust.9.player.human_check,ftrust.9.player.feedback,ftrust.9.group.id_in_subsession,ftrust.9.group.sent_amount,ftrust.9.group.sent_back_amount,ftrust.9.subsession.round_number,ftrust.10.player.id_in_group,ftrust.10.player.role,ftrust.10.player.payoff,ftrust.10.player.wealth,ftrust.10.player.comprehension_check,ftrust.10.player.manipulation_check,ftrust.10.player.human_check,ftrust.10.player.feedback,ftrust.10.group.id_in_subsession,ftrust.10.group.sent_amount,ftrust.10.group.sent_back_amount,ftrust.10.subsession.round_number,trust.1.player.id_in_group,trust.1.player.role,trust.1.player.payoff,trust.1.player.wealth,trust.1.player.comprehension_check,trust.1.player.manipulation_check,trust.1.player.human_check,trust.1.player.feedback,trust.1.group.id_in_subsession,trust.1.group.sent_amount,trust.1.group.sent_back_amount,trust.1.subsession.round_number,trust.2.player.id_in_group,trust.2.player.role,trust.2.player.payoff,trust.2.player.wealth,trust.2.player.comprehension_check,trust.2.player.manipulation_check,trust.2.player.human_check,trust.2.player.feedback,trust.2.group.id_in_subsession,trust.2.group.sent_amount,trust.2.group.sent_back_amount,trust.2.subsession.round_number,trust.3.player.id_in_group,trust.3.player.role,trust.3.player.payoff,trust.3.player.wealth,trust.3.player.comprehension_check,trust.3.player.manipulation_check,trust.3.player.human_check,trust.3.player.feedback,trust.3.group.id_in_subsession,trust.3.group.sent_amount,trust.3.group.sent_back_amount,trust.3.subsession.round_number,trust.4.player.id_in_group,trust.4.player.role,trust.4.player.payoff,trust.4.player.wealth,trust.4.player.comprehension_check,trust.4.player.manipulation_check,trust.4.player.human_check,trust.4.player.feedback,trust.4.group.id_in_subsession,trust.4.group.sent_amount,trust.4.group.sent_back_amount,trust.4.subsession.round_number,trust.5.player.id_in_group,trust.5.player.role,trust.5.player.payoff,trust.5.player.wealth,trust.5.player.comprehension_check,trust.5.player.manipulation_check,trust.5.player.human_check,trust.5.player.feedback,trust.5.group.id_in_subsession,trust.5.group.sent_amount,trust.5.group.sent_back_amount,trust.5.subsession.round_number,trust.6.player.id_in_group,trust.6.player.role,trust.6.player.payoff,trust.6.player.wealth,trust.6.player.comprehension_check,trust.6.player.manipulation_check,trust.6.player.human_check,trust.6.player.feedback,trust.6.group.id_in_subsession,trust.6.group.sent_amount,trust.6.group.sent_back_amount,trust.6.subsession.round_number,trust.7.player.id_in_group,trust.7.player.role,trust.7.player.payoff,trust.7.player.wealth,trust.7.player.comprehension_check,trust.7.player.manipulation_check,trust.7.player.human_check,trust.7.player.feedback,trust.7.group.id_in_subsession,trust.7.group.sent_amount,trust.7.group.sent_back_amount,trust.7.subsession.round_number,trust.8.player.id_in_group,trust.8.player.role,trust.8.player.payoff,trust.8.player.wealth,trust.8.player.comprehension_check,trust.8.player.manipulation_check,trust.8.player.human_check,trust.8.player.feedback,trust.8.group.id_in_subsession,trust.8.group.sent_amount,trust.8.group.sent_back_amount,trust.8.subsession.round_number,trust.9.player.id_in_group,trust.9.player.role,trust.9.player.payoff,trust.9.player.wealth,trust.9.player.comprehension_check,trust.9.player.manipulation_check,trust.9.player.human_check,trust.9.player.feedback,trust.9.group.id_in_subsession,trust.9.group.sent_amount,trust.9.group.sent_back_amount,trust.9.subsession.round_number,trust.10.player.id_in_group,trust.10.player.role,trust.10.player.payoff,trust.10.player.wealth,trust.10.player.comprehension_check,trust.10.player.manipulation_check,trust.10.player.human_check,trust.10.player.feedback,trust.10.group.id_in_subsession,trust.10.group.sent_amount,trust.10.group.sent_back_amount,trust.10.subsession.round_number
1,wyapknc8,,0,7,8,ftrust,Checks,2024-03-18 21:48:36.247156,1,,,135.0,135.0,,,,,n15xasvs,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,1,70.0,105.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,e4ydic6g,,0,7,8,ftrust,Checks,2024-03-18 21:48:36.308572,1,,,105.0,105.0,,,,,n15xasvs,,,,,0,1.0,0.0,ftrust,2,,105.0,0.0,,,,,1,70.0,105.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,q58h5dif,,0,7,8,ftrust,Checks,2024-03-18 21:48:36.245533,1,,,135.0,135.0,,,,,n15xasvs,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,2,70.0,105.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,c9nxaod2,,0,7,8,ftrust,Checks,2024-03-18 21:48:36.242367,1,,,105.0,105.0,,,,,n15xasvs,,,,,0,1.0,0.0,ftrust,2,,105.0,0.0,,,,,2,70.0,105.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ziqdpqix,,0,80,80,ftrust,Thanks,2024-03-18 21:55:04.455632,1,,,1409.0,1409.0,,,,,ixoiy5ih,,,,,0,1.0,0.0,ftrust,1,,125.0,0.0,,,,,1,50.0,75.0,1,1,,130.0,0.0,,,,,1,60.0,90.0,2,1,,135.0,0.0,,,,,1,70.0,105.0,3,1,,140.0,0.0,,,,,1,80.0,120.0,4,1,,142.0,0.0,,,,,1,85.0,127.0,5,1,,145.0,0.0,,,,,1,90.0,135.0,6,1,,148.0,0.0,,,,,1,95.0,143.0,7,1,,148.0,0.0,,,,,1,95.0,143.0,8,1,,148.0,0.0,,,,,1,95.0,143.0,9,1,,148.0,0.0,3,1,1,The experiment was insightful in understanding decision-making behavior in financial scenarios. More context on how managers make their decisions would be beneficial.,1,95.0,143.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6a45dqa9,,0,80,80,ftrust,Thanks,2024-03-18 21:55:04.868602,1,,,1221.0,1221.0,,,,,ixoiy5ih,,,,,0,1.0,0.0,ftrust,2,,75.0,0.0,,,,,1,50.0,75.0,1,2,,90.0,0.0,,,,,1,60.0,90.0,2,2,,105.0,0.0,,,,,1,70.0,105.0,3,2,,120.0,0.0,,,,,1,80.0,120.0,4,2,,128.0,0.0,,,,,1,85.0,127.0,5,2,,135.0,0.0,,,,,1,90.0,135.0,6,2,,142.0,0.0,,,,,1,95.0,143.0,7,2,,142.0,0.0,,,,,1,95.0,143.0,8,2,,142.0,0.0,,,,,1,95.0,143.0,9,2,,142.0,0.0,3,2,2,The experiment provided clear insights into decision-making processes within a profit-sharing context. It was intriguing to observe the dynamics of mutual benefit between the investor and the manager over consecutive rounds.,1,95.0,143.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,vjkvmwm6,,0,80,80,ftrust,Thanks,2024-03-18 21:55:04.403737,1,,,1459.0,1459.0,,,,,ixoiy5ih,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,2,70.0,105.0,1,1,,140.0,0.0,,,,,2,80.0,120.0,2,1,,142.0,0.0,,,,,2,85.0,127.0,3,1,,145.0,0.0,,,,,2,90.0,135.0,4,1,,148.0,0.0,,,,,2,95.0,143.0,5,1,,149.0,0.0,,,,,2,98.0,147.0,6,1,,150.0,0.0,,,,,2,99.0,149.0,7,1,,150.0,0.0,,,,,2,100.0,150.0,8,1,,150.0,0.0,,,,,2,100.0,150.0,9,1,,150.0,0.0,3,1,1,The experiment was engaging and provided interesting insights into investment and wealth distribution dynamics between investors and managers.,2,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,nwvtapgg,,0,80,80,ftrust,Thanks,2024-03-18 21:55:04.423578,1,,,1375.0,1375.0,,,,,ixoiy5ih,,,,,0,1.0,0.0,ftrust,2,,105.0,0.0,,,,,2,70.0,105.0,1,2,,120.0,0.0,,,,,2,80.0,120.0,2,2,,128.0,0.0,,,,,2,85.0,127.0,3,2,,135.0,0.0,,,,,2,90.0,135.0,4,2,,142.0,0.0,,,,,2,95.0,143.0,5,2,,147.0,0.0,,,,,2,98.0,147.0,6,2,,148.0,0.0,,,,,2,99.0,149.0,7,2,,150.0,0.0,,,,,2,100.0,150.0,8,2,,150.0,0.0,,,,,2,100.0,150.0,9,2,,150.0,0.0,3,2,1,No specific feedback.,2,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4zh7fi5n,,0,8,8,trust,Thanks,2024-03-19 01:49:21.919457,1,,,125.0,125.0,,,,,a7rcvrz7,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,3,1,1,No specific feedback; the game well illustrates the impact of reciprocity and trust in decision-making processes.,1,50.0,75.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3c6iwbuc,,0,8,8,trust,Thanks,2024-03-19 01:49:21.917944,1,,,75.0,75.0,,,,,a7rcvrz7,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,3,2,1,The experiment was engaging and offered interesting insights into decision-making and trust between anonymous players.,1,50.0,75.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,d42611av,,0,8,8,trust,Thanks,2024-03-19 01:49:21.914442,1,,,125.0,125.0,,,,,a7rcvrz7,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,3,1,1,"The experiment was intriguing, highlighting how trust and strategy play roles in such economic games. Perhaps further variations of the multiplier could provide more insights into decision-making behaviors.",2,50.0,75.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,jpe636ww,,0,8,8,trust,Thanks,2024-03-19 01:49:21.916621,1,,,75.0,75.0,,,,,a7rcvrz7,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,3,2,1,The game is a fascinating insight into decision-making and trust between anonymous participants. It would be interesting to see variations of the multiplier or the inclusion of more rounds to observe changes in strategy.,2,50.0,75.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,xaxgywej,,0,80,80,trust,Thanks,2024-03-19 01:51:41.718224,1,,,1405.0,1405.0,,,,,6tokdv1p,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,1,50.0,75.0,1,1,,130.0,0.0,,,,,1,60.0,90.0,2,1,,135.0,0.0,,,,,1,70.0,105.0,3,1,,140.0,0.0,,,,,1,80.0,120.0,4,1,,142.0,0.0,,,,,1,85.0,127.0,5,1,,145.0,0.0,,,,,1,90.0,135.0,6,1,,147.0,0.0,,,,,1,95.0,142.0,7,1,,147.0,0.0,,,,,1,95.0,142.0,8,1,,147.0,0.0,,,,,1,95.0,142.0,9,1,,147.0,0.0,3,1,1,"The experiment was engaging, and it was interesting to observe how trust and reciprocity evolved over the rounds. It would be interesting to see a variation of the game where the roles are reversed or change throughout the game.",1,95.0,142.0,10
2,z0cazv8p,,0,80,80,trust,Thanks,2024-03-19 01:51:41.723699,1,,,1225.0,1225.0,,,,,6tokdv1p,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,1,50.0,75.0,1,2,,90.0,0.0,,,,,1,60.0,90.0,2,2,,105.0,0.0,,,,,1,70.0,105.0,3,2,,120.0,0.0,,,,,1,80.0,120.0,4,2,,128.0,0.0,,,,,1,85.0,127.0,5,2,,135.0,0.0,,,,,1,90.0,135.0,6,2,,143.0,0.0,,,,,1,95.0,142.0,7,2,,143.0,0.0,,,,,1,95.0,142.0,8,2,,143.0,0.0,,,,,1,95.0,142.0,9,2,,143.0,0.0,3,2,1,The balance between cooperation and self-interest in this game offers interesting insights into decision-making strategies. More variety in the multiplier could add interesting dynamics.,1,95.0,142.0,10
3,kr7wf62x,,0,80,80,trust,Thanks,2024-03-19 01:51:41.721589,1,,,1396.0,1396.0,,,,,6tokdv1p,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,2,50.0,75.0,1,1,,130.0,0.0,,,,,2,60.0,90.0,2,1,,135.0,0.0,,,,,2,70.0,105.0,3,1,,140.0,0.0,,,,,2,80.0,120.0,4,1,,142.0,0.0,,,,,2,85.0,127.0,5,1,,145.0,0.0,,,,,2,90.0,135.0,6,1,,145.0,0.0,,,,,2,90.0,135.0,7,1,,147.0,0.0,,,,,2,95.0,142.0,8,1,,145.0,0.0,,,,,2,90.0,135.0,9,1,,142.0,0.0,3,1,1,The game presents an interesting exploration of trust and reciprocity. Consider providing more detail on the multiplier effect in the instructions for clearer understanding.,2,85.0,127.0,10
4,v2wj4s8s,,0,80,80,trust,Thanks,2024-03-19 01:51:47.852159,1,,,1194.0,1194.0,,,,,6tokdv1p,,,,,0,1.0,0.0,trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,2,50.0,75.0,1,2,,90.0,0.0,,,,,2,60.0,90.0,2,2,,105.0,0.0,,,,,2,70.0,105.0,3,2,,120.0,0.0,,,,,2,80.0,120.0,4,2,,128.0,0.0,,,,,2,85.0,127.0,5,2,,135.0,0.0,,,,,2,90.0,135.0,6,2,,135.0,0.0,,,,,2,90.0,135.0,7,2,,143.0,0.0,,,,,2,95.0,142.0,8,2,,135.0,0.0,,,,,2,90.0,135.0,9,2,,128.0,0.0,3,2,1,The experiment was engaging and provided insight into decision-making in an economic context. The multiplier effect created an interesting dynamic that encouraged strategic thinking.,2,85.0,127.0,10
1,hyig1lec,,0,21,80,ftrust,ResultsWaitPage,2024-03-19 02:52:50.581790,1,,,272.0,272.0,,,,,u00bslsr,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,1,70.0,105.0,1,1,,137.0,0.0,,,,,1,75.0,112.0,2,1,,0.0,0.0,,,,,1,80.0,,3,1,,0.0,0.0,,,,,1,,,4,1,,0.0,0.0,,,,,1,,,5,1,,0.0,0.0,,,,,1,,,6,1,,0.0,0.0,,,,,1,,,7,1,,0.0,0.0,,,,,1,,,8,1,,0.0,0.0,,,,,1,,,9,1,,0.0,0.0,,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,j3te2wrv,,0,20,80,ftrust,SendBack,2024-03-19 02:52:51.055866,1,,,218.0,218.0,,,,,u00bslsr,,,,,0,1.0,0.0,ftrust,2,,105.0,0.0,,,,,1,70.0,105.0,1,2,,113.0,0.0,,,,,1,75.0,112.0,2,2,,0.0,0.0,,,,,1,80.0,,3,2,,0.0,0.0,,,,,1,,,4,2,,0.0,0.0,,,,,1,,,5,2,,0.0,0.0,,,,,1,,,6,2,,0.0,0.0,,,,,1,,,7,2,,0.0,0.0,,,,,1,,,8,2,,0.0,0.0,,,,,1,,,9,2,,0.0,0.0,,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8jyn5yyt,,0,22,80,ftrust,Results,2024-03-19 02:52:49.483351,1,,,420.0,420.0,,,,,u00bslsr,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,2,70.0,105.0,1,1,,140.0,0.0,,,,,2,80.0,120.0,2,1,,145.0,0.0,,,,,2,90.0,135.0,3,1,,0.0,0.0,,,,,2,,,4,1,,0.0,0.0,,,,,2,,,5,1,,0.0,0.0,,,,,2,,,6,1,,0.0,0.0,,,,,2,,,7,1,,0.0,0.0,,,,,2,,,8,1,,0.0,0.0,,,,,2,,,9,1,,0.0,0.0,,,,,2,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,g0drxxtx,,0,22,80,ftrust,Results,2024-03-19 02:52:50.227688,1,,,360.0,360.0,,,,,u00bslsr,,,,,0,1.0,0.0,ftrust,2,,105.0,0.0,,,,,2,70.0,105.0,1,2,,120.0,0.0,,,,,2,80.0,120.0,2,2,,135.0,0.0,,,,,2,90.0,135.0,3,2,,0.0,0.0,,,,,2,,,4,2,,0.0,0.0,,,,,2,,,5,2,,0.0,0.0,,,,,2,,,6,2,,0.0,0.0,,,,,2,,,7,2,,0.0,0.0,,,,,2,,,8,2,,0.0,0.0,,,,,2,,,9,2,,0.0,0.0,,,,,2,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ik58pir3,,0,10,80,ftrust,Send,2024-03-19 03:15:29.964420,1,,,175.0,175.0,,,,,2ty64qrz,,,,,0,1.0,0.0,ftrust,1,,175.0,0.0,,,,,1,75.0,150.0,1,1,,0.0,0.0,,,,,1,,,2,1,,0.0,0.0,,,,,1,,,3,1,,0.0,0.0,,,,,1,,,4,1,,0.0,0.0,,,,,1,,,5,1,,0.0,0.0,,,,,1,,,6,1,,0.0,0.0,,,,,1,,,7,1,,0.0,0.0,,,,,1,,,8,1,,0.0,0.0,,,,,1,,,9,1,,0.0,0.0,,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,zuju5afo,,0,11,80,ftrust,SendBackWaitPage,2024-03-19 03:15:29.904793,1,,,75.0,75.0,,,,,2ty64qrz,,,,,0,1.0,0.0,ftrust,2,,75.0,0.0,,,,,1,75.0,150.0,1,2,,0.0,0.0,,,,,1,,,2,2,,0.0,0.0,,,,,1,,,3,2,,0.0,0.0,,,,,1,,,4,2,,0.0,0.0,,,,,1,,,5,2,,0.0,0.0,,,,,1,,,6,2,,0.0,0.0,,,,,1,,,7,2,,0.0,0.0,,,,,1,,,8,2,,0.0,0.0,,,,,1,,,9,2,,0.0,0.0,,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,app4dskb,,0,18,80,ftrust,Send,2024-03-19 03:15:29.978597,1,,,265.0,265.0,,,,,2ty64qrz,,,,,0,1.0,0.0,ftrust,1,,135.0,0.0,,,,,2,70.0,105.0,1,1,,130.0,0.0,,,,,2,60.0,90.0,2,1,,0.0,0.0,,,,,2,,,3,1,,0.0,0.0,,,,,2,,,4,1,,0.0,0.0,,,,,2,,,5,1,,0.0,0.0,,,,,2,,,6,1,,0.0,0.0,,,,,2,,,7,1,,0.0,0.0,,,,,2,,,8,1,,0.0,0.0,,,,,2,,,9,1,,0.0,0.0,,,,,2,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
